id,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Online boarding,satisfaction
53749,2,1,4,4,4,2,0,0,4,0
126263,3,3,4,4,2,4,232,241,1,0
18176,5,3,5,4,4,4,0,30,4,0
121318,5,3,5,3,4,5,0,0,0,1
120225,2,2,3,2,3,3,0,0,2,0
60742,5,3,4,5,5,4,46,51,4,1
82016,4,2,5,5,4,3,0,0,4,1
58490,3,4,4,3,5,5,0,0,5,1
100263,5,4,5,5,3,5,170,172,5,1
57121,3,3,3,3,3,1,0,0,4,0
15260,4,5,4,4,4,4,15,15,4,0
97911,4,4,5,5,5,5,0,0,0,1
115837,1,3,4,1,5,3,17,4,3,0
28457,4,5,5,5,5,5,0,0,5,1
104313,5,5,5,4,5,4,0,0,5,1
39072,1,1,4,3,4,2,0,6,3,0
128176,2,2,3,4,4,1,25,12,2,0
112243,2,5,4,5,5,5,173,175,5,1
24065,4,4,4,4,4,1,38,23,4,1
12170,3,5,3,2,4,1,0,0,3,0
5803,5,2,4,3,4,2,0,0,3,0
17005,4,4,4,5,4,3,0,0,5,1
9072,2,4,3,1,4,1,52,44,4,0
56156,3,4,5,3,5,4,0,6,4,1
49879,4,4,4,2,4,1,124,111,1,1
78234,4,4,4,3,4,3,0,0,5,1
23979,4,4,4,5,4,3,7,16,4,1
113199,3,5,5,3,5,4,0,0,5,1
73887,4,4,5,5,5,5,0,0,5,1
68000,1,1,1,4,1,4,0,0,5,1
69413,4,4,4,3,4,4,0,0,5,1
26761,5,3,4,5,4,4,0,88,4,0
64701,4,4,1,3,4,3,27,61,3,0
36377,4,4,4,3,4,2,0,0,4,0
25233,5,1,3,5,1,1,0,3,0,1
36416,2,5,5,5,1,3,0,0,4,1
71469,4,3,5,4,4,5,30,13,4,0
26626,2,2,2,2,2,2,5,27,2,0
72406,4,2,4,2,4,1,93,99,1,0
79582,4,4,4,3,4,3,0,0,4,1
55969,5,4,5,4,5,5,0,0,5,1
85246,1,2,5,3,5,1,0,0,5,1
75174,2,2,2,3,3,3,0,0,3,0
50505,3,4,5,4,3,2,0,0,4,0
57856,2,4,4,2,5,2,0,0,1,0
75346,3,4,5,5,4,5,0,1,3,0
23259,5,3,5,5,4,2,112,111,3,0
46011,5,4,5,3,5,1,12,25,2,0
53413,1,3,3,4,1,5,40,42,5,1
123560,4,3,3,4,4,2,3,0,5,1
128777,3,3,3,4,3,3,0,0,5,1
114619,4,4,4,4,4,3,94,76,5,1
217,4,3,4,4,4,5,0,0,2,0
4110,4,4,4,5,4,5,0,6,4,1
78446,5,3,4,5,4,2,0,0,4,1
7017,2,5,3,1,3,4,0,0,2,0
16254,2,5,3,4,1,3,0,0,4,1
45852,1,1,3,4,3,5,0,0,4,1
64004,1,3,5,3,5,4,0,5,2,0
78310,3,1,3,3,4,1,0,0,2,0
127082,4,3,5,4,1,4,0,6,2,0
47006,4,3,2,1,2,4,6,10,2,0
43972,5,5,5,4,4,2,0,0,5,1
119682,5,4,5,4,4,4,243,226,4,1
3616,4,4,4,3,4,3,0,0,4,1
40304,2,1,2,1,2,4,0,0,4,0
120760,2,2,2,3,2,4,0,0,5,1
8115,2,2,2,4,2,3,0,0,3,0
36058,2,3,1,1,2,4,0,0,4,0
58068,2,2,2,1,2,3,44,46,3,0
125757,4,4,4,5,4,5,0,0,4,1
94659,4,2,4,4,4,2,7,0,2,0
97953,4,4,4,2,4,2,128,131,1,0
78114,5,5,5,4,5,5,0,0,4,1
77532,4,3,4,3,5,5,24,12,4,0
80601,5,2,5,5,4,4,0,4,3,1
62020,3,4,5,4,5,4,0,0,3,0
99600,2,4,4,1,4,5,0,0,3,0
62446,5,5,5,3,5,3,2,0,4,1
29914,5,5,5,1,5,4,0,0,2,1
96450,5,5,5,5,5,3,16,10,4,1
107479,5,5,5,4,5,4,0,0,5,1
115588,1,2,4,1,3,2,0,6,2,0
112892,2,1,3,1,3,1,24,14,1,0
96804,4,5,5,4,5,2,15,1,4,1
98887,3,5,3,2,3,5,0,0,3,0
58394,4,5,4,5,4,1,11,33,5,1
17658,4,1,3,2,3,1,83,45,3,0
51563,3,3,1,2,3,4,0,0,4,1
114287,3,5,5,4,5,4,25,21,2,0
95974,5,5,5,5,5,5,0,0,4,1
35423,3,3,4,3,5,2,0,0,3,0
98723,5,1,3,2,1,4,92,100,3,0
117443,3,3,4,3,5,5,18,5,4,0
47902,3,3,3,1,3,5,0,4,5,1
84336,1,4,4,2,4,1,18,2,1,0
35611,3,2,4,3,4,2,49,31,1,0
787,4,5,4,3,4,4,7,15,4,1
6164,4,5,4,4,4,3,0,0,3,0
111698,4,5,5,4,4,4,0,0,1,0
51329,1,4,4,4,5,4,0,0,1,0
97195,3,4,4,2,3,2,270,260,2,0
51306,1,3,3,4,3,2,49,56,2,0
60876,3,2,4,4,4,4,17,32,5,1
98658,4,5,4,4,4,3,0,7,3,0
79373,5,5,5,4,5,4,0,6,5,1
41573,5,4,4,3,4,4,4,0,5,1
17698,2,5,2,1,3,5,9,0,4,1
9064,3,3,1,4,3,1,0,0,2,0
109937,2,3,5,3,2,5,37,22,4,0
91986,4,1,4,1,4,1,2,0,1,0
85593,3,3,3,1,3,4,0,5,2,1
127131,2,1,3,4,4,2,6,0,2,0
72336,4,4,4,5,4,5,10,0,5,1
92079,3,2,4,1,3,1,0,0,3,0
129624,3,2,5,4,5,5,90,86,5,1
33264,3,2,4,4,5,5,0,0,4,0
7809,2,1,2,3,2,1,0,0,4,0
15204,4,4,4,4,4,4,0,0,4,1
91327,2,2,2,3,2,1,28,20,1,0
35098,3,2,4,4,5,4,0,0,4,1
109569,2,4,3,4,3,2,110,92,4,0
1016,4,2,2,2,2,4,0,6,1,0
101713,3,3,4,3,4,1,2,26,1,0
61813,2,1,5,3,2,3,0,0,4,0
119989,3,4,3,2,3,3,0,0,2,0
51604,5,5,5,3,5,2,0,0,4,1
109352,4,3,3,4,4,4,8,1,3,0
128573,2,3,4,2,3,3,0,0,3,0
79499,4,5,4,5,4,5,11,11,5,1
99632,5,2,5,3,5,3,0,0,3,0
22493,5,1,5,1,5,2,0,0,4,0
88713,5,2,4,4,5,2,0,0,2,0
36663,5,3,4,4,5,4,0,0,3,0
54626,3,3,3,2,3,2,2,0,2,1
68235,4,1,3,4,3,3,0,5,3,0
40073,3,4,4,4,2,3,0,0,3,1
52290,1,1,1,4,1,3,0,3,3,0
22475,1,0,1,1,1,3,0,0,4,0
61452,4,5,4,4,4,5,4,0,0,1
53871,5,4,3,2,4,2,2,9,1,0
93869,5,5,5,3,5,3,0,0,4,1
31387,4,3,1,3,2,1,5,6,3,0
8229,3,2,5,4,5,1,0,0,1,0
43957,3,5,4,2,3,1,0,26,3,0
81025,4,4,4,3,4,5,6,0,5,1
10342,5,5,5,3,5,5,0,0,4,1
119130,5,5,5,4,5,4,0,0,5,1
49877,1,1,3,2,2,2,0,0,2,0
49324,1,4,3,2,4,3,0,0,3,1
60275,2,3,4,4,3,4,6,0,4,1
52082,4,4,4,1,4,2,0,0,3,0
107758,5,0,5,4,5,3,5,0,5,0
71587,4,4,4,3,4,3,0,0,5,1
73094,1,4,1,2,5,4,0,0,4,1
95553,3,3,4,3,5,4,31,27,4,0
104483,2,2,2,2,2,4,0,0,4,0
104897,5,5,5,5,5,4,4,19,5,1
53833,4,5,1,1,2,5,3,0,4,1
13037,4,3,4,3,4,5,1,0,4,0
54986,3,3,3,4,3,1,0,0,3,0
23505,2,2,2,4,4,3,0,0,0,1
44741,5,3,4,5,5,5,25,16,1,0
112372,1,5,3,3,3,4,1,33,4,0
113838,3,5,5,3,5,4,0,0,0,0
113052,4,4,4,3,4,4,0,0,5,1
62069,3,2,3,3,2,1,0,0,2,0
123872,2,2,2,2,2,1,0,33,3,0
118170,1,4,4,4,4,4,0,0,3,0
71934,2,2,2,3,2,2,9,0,2,1
112283,4,2,5,4,5,3,20,5,2,0
31461,5,4,3,2,1,4,10,0,4,1
111274,4,1,2,4,2,3,50,69,3,0
90137,5,5,5,3,5,4,0,0,4,1
5487,5,5,5,5,5,3,0,0,4,1
110992,5,5,4,3,5,5,0,5,4,1
50393,3,3,1,2,3,3,0,0,4,0
80171,4,3,4,2,2,2,54,49,2,0
56924,4,3,3,4,4,4,4,26,2,0
107024,5,2,4,4,4,5,8,0,5,1
52497,5,5,5,3,5,4,0,0,4,1
40922,5,1,2,3,5,1,0,0,3,0
35817,2,2,2,3,2,3,0,0,3,1
24382,2,2,2,4,2,2,0,0,3,0
30503,3,3,2,2,3,2,2,0,4,0
125286,5,5,5,4,4,4,0,0,1,0
40195,1,4,2,4,5,5,0,45,1,0
29132,5,4,5,3,5,2,0,0,2,0
73526,5,5,5,3,5,4,7,27,4,1
27085,3,1,3,4,4,2,2,0,2,0
38072,1,1,3,2,3,2,144,142,2,0
125941,4,5,4,3,4,4,0,0,3,0
6274,3,3,3,4,3,4,0,2,4,0
15661,4,1,4,4,2,5,39,58,5,1
47330,1,4,3,3,5,5,0,0,5,1
76908,3,1,1,1,1,1,4,1,2,0
20699,2,2,2,4,2,4,112,100,3,0
105516,5,5,5,5,5,5,0,0,5,1
15954,2,1,5,5,3,1,20,8,1,0
90062,4,3,5,3,4,4,0,0,4,1
75964,5,5,5,4,5,3,0,0,4,1
49278,2,2,3,1,5,5,0,3,2,0
77611,4,4,4,5,4,3,0,0,1,0
15635,4,4,4,1,4,4,63,75,4,1
39624,2,3,5,1,1,2,0,0,3,0
88385,4,4,4,3,4,3,0,0,5,1
23805,5,5,4,2,1,5,0,0,5,1
94249,3,3,3,4,3,5,56,61,5,1
129860,3,2,4,3,4,2,0,0,0,1
49027,2,5,4,3,2,5,0,0,5,1
117434,1,1,4,3,4,2,2,0,2,0
36119,5,5,5,1,5,4,35,27,4,1
108847,4,5,4,5,4,4,19,23,5,1
6188,4,5,4,5,4,5,36,38,5,0
112196,5,2,5,3,5,5,12,6,4,1
128755,4,3,4,4,5,5,31,33,5,1
20202,3,4,4,3,5,4,0,0,4,0
94882,2,0,1,4,2,3,0,0,3,0
105189,1,3,5,3,3,2,29,22,3,0
3683,3,3,3,4,3,2,0,5,2,0
59771,3,3,3,4,3,3,0,0,4,0
94669,4,4,4,4,4,4,0,0,5,1
110029,2,1,3,1,3,2,55,34,2,0
101614,3,4,3,5,3,5,4,3,4,1
91499,3,4,5,4,5,1,1,0,2,0
49265,4,4,4,3,4,4,0,0,2,1
26940,4,2,4,5,1,3,0,0,2,0
70422,3,4,5,5,4,4,71,66,3,0
53072,5,2,3,4,3,5,118,100,5,1
24772,5,5,5,2,5,1,0,14,4,1
69268,4,5,3,4,2,3,0,0,1,0
45409,4,4,4,4,4,1,3,12,2,1
106509,4,4,3,3,4,5,0,0,1,0
86905,4,4,4,3,4,4,0,0,5,1
126448,5,5,5,5,5,5,0,0,3,1
11604,1,2,1,2,1,3,0,0,2,0
76118,3,5,4,3,5,3,1,0,1,0
126508,3,3,3,4,3,5,0,0,4,1
97029,4,2,4,4,5,5,11,7,2,0
48727,4,4,4,3,4,3,0,0,5,1
60235,5,5,5,4,5,5,13,18,1,1
4278,5,5,5,5,5,5,0,0,5,1
129841,4,5,3,1,3,3,0,0,2,0
33126,2,1,2,5,2,5,0,2,3,0
51916,3,2,4,3,4,1,46,39,2,0
6667,3,2,4,5,5,4,20,1,2,0
123198,1,1,3,4,2,1,0,0,2,0
63650,3,2,5,4,5,3,0,0,4,1
7757,4,3,4,3,4,4,31,22,2,0
91112,5,3,4,3,5,2,56,56,3,0
17321,3,5,4,5,5,2,53,36,2,0
48958,4,4,4,4,4,1,27,20,3,1
98244,5,4,5,3,4,5,0,0,5,1
42260,5,5,5,4,5,5,0,0,5,1
15496,4,5,4,5,4,1,0,0,3,0
43188,5,5,5,4,5,5,0,0,5,1
78190,5,4,3,4,5,3,0,12,4,0
18621,5,3,5,4,2,2,113,103,0,0
38896,1,2,4,1,3,5,0,0,5,1
45223,1,1,2,2,2,3,25,13,3,1
36798,4,5,4,3,5,3,1,13,3,0
78687,4,5,4,4,5,3,2,0,2,0
110051,4,5,4,5,4,4,30,55,1,0
25848,1,5,4,1,3,1,5,1,1,0
53234,5,2,5,2,4,4,67,93,1,0
73548,3,1,3,4,3,3,37,46,4,0
73085,3,5,4,1,3,4,94,86,3,0
68153,4,4,4,3,4,4,8,0,5,1
120499,1,2,3,4,3,1,0,0,1,0
86286,3,3,4,4,4,2,0,0,2,0
92452,3,3,4,4,4,3,0,0,2,0
80419,5,5,5,5,5,5,1,8,4,1
56744,2,1,2,3,2,3,0,0,2,0
58845,2,2,2,5,2,3,3,4,5,1
35204,2,2,5,5,4,4,13,44,4,1
67010,4,4,5,5,5,4,0,0,4,1
106606,4,2,2,3,5,3,0,0,2,0
117009,5,5,5,5,5,4,0,0,5,1
10659,4,1,3,4,3,1,25,27,1,0
9724,1,2,1,3,1,1,8,1,3,0
65056,2,4,4,1,3,3,0,0,3,0
22381,3,3,3,4,3,1,0,0,3,0
84932,1,4,1,2,2,1,28,31,3,0
58816,5,3,5,5,4,2,0,0,3,0
29077,4,3,5,4,4,3,10,20,2,0
74031,3,1,3,4,3,3,0,44,4,0
116208,4,4,4,3,4,4,0,0,4,0
80494,4,2,3,3,4,4,8,0,5,1
1489,5,5,5,5,5,3,0,3,5,1
53230,1,3,4,2,4,4,29,17,4,0
47141,5,4,2,2,4,2,0,0,2,1
36015,4,3,1,5,2,4,0,0,4,1
62074,4,4,4,4,4,5,0,0,5,1
75734,1,4,3,2,2,2,315,307,3,0
31498,1,2,3,2,4,3,0,0,3,0
18036,4,4,4,3,4,4,0,0,1,1
14781,3,2,3,4,3,5,0,0,4,0
91784,1,2,1,3,5,4,0,0,1,0
117339,4,4,4,4,4,3,0,0,4,1
18566,2,3,3,2,1,2,158,156,1,0
54914,4,4,4,1,4,2,0,3,3,0
78089,4,3,4,3,4,4,0,0,4,0
89153,1,1,1,3,1,4,0,0,4,0
116444,4,5,2,5,5,3,2,0,3,0
92504,2,4,1,2,1,4,0,0,1,0
35145,3,2,4,3,4,5,0,25,5,1
93708,4,2,4,2,4,3,0,0,3,0
15307,4,5,3,1,4,4,6,2,4,0
8194,5,5,5,5,5,5,0,0,2,1
10311,4,4,4,3,4,3,19,19,4,1
47781,5,1,1,3,2,5,88,74,5,1
25090,5,5,5,3,5,5,0,0,5,1
80225,5,2,4,4,5,3,38,2,1,0
36251,5,5,5,3,5,2,0,7,2,1
32424,3,3,2,1,3,4,0,0,2,0
97427,3,3,3,4,3,3,1,0,4,0
92570,1,1,1,3,1,1,0,0,1,0
96271,1,5,3,1,5,5,80,76,4,0
67772,2,2,2,4,2,3,65,91,4,0
63943,4,3,4,5,5,3,0,0,1,0
82906,4,1,2,1,2,4,0,9,3,0
22832,3,1,3,3,4,4,0,0,4,1
43497,3,1,2,3,2,1,0,0,0,1
27257,4,5,5,4,4,4,0,0,5,1
22495,2,3,2,3,2,2,64,109,3,0
74512,4,4,4,3,4,3,1,10,4,1
122778,2,2,2,5,2,4,1,4,5,1
112588,2,2,2,1,2,3,0,0,3,0
94038,5,5,5,5,5,4,111,109,4,1
11226,1,3,3,4,3,1,2,0,2,0
22938,3,4,4,2,3,4,0,0,4,0
119345,5,5,5,4,5,5,2,0,3,1
32488,5,1,1,2,3,2,0,0,3,0
39522,3,2,4,3,5,4,26,22,5,1
2618,4,2,5,5,4,3,0,0,2,0
29113,3,4,4,5,4,1,32,33,2,0
48524,1,1,1,3,1,4,0,0,3,0
74085,4,4,4,4,4,3,24,5,4,1
118815,5,5,4,5,4,2,74,77,0,0
14253,3,3,3,4,3,2,25,25,4,0
77844,2,1,3,3,4,2,0,9,2,0
43832,4,2,4,4,2,1,0,0,1,1
74000,3,4,3,3,3,2,0,0,3,0
56718,4,4,5,3,5,4,17,51,2,0
123711,3,4,2,4,2,4,0,0,2,0
15900,3,3,4,3,4,1,34,33,3,0
122086,2,4,3,4,3,5,0,9,1,0
30688,3,2,4,2,3,2,0,0,3,0
44347,2,3,2,3,2,2,0,15,2,0
80521,3,4,3,1,4,1,8,0,2,0
63372,3,3,4,3,5,3,66,65,5,0
129540,3,2,4,3,4,4,8,11,4,1
55001,5,5,5,5,5,3,2,0,4,1
11174,4,3,4,5,4,2,112,101,3,0
37393,5,3,5,2,5,5,0,0,4,1
26831,5,3,5,2,2,3,0,3,3,0
122143,5,5,5,5,5,5,10,0,4,1
110601,4,4,4,3,5,2,0,0,1,0
9911,3,2,4,3,4,3,26,34,3,0
103675,4,2,2,1,2,1,156,155,1,0
116540,5,4,5,5,5,4,4,0,5,0
96574,3,3,4,4,4,5,4,1,2,0
43726,5,5,5,4,5,2,0,0,3,1
71277,4,4,3,4,4,1,13,2,3,0
51385,4,2,3,1,3,3,4,16,3,0
46321,2,4,4,4,4,4,9,2,4,0
30777,2,5,5,2,5,2,0,0,2,0
412,1,1,2,3,1,2,0,0,4,0
93624,1,1,3,5,5,1,0,0,4,1
124194,5,5,5,3,5,4,0,0,5,1
54086,4,2,3,5,4,3,1,0,1,0
114776,5,2,5,4,5,5,10,11,5,1
21256,2,3,4,3,3,3,0,0,1,0
36006,3,5,3,2,3,5,0,4,1,1
129530,5,5,5,4,5,3,0,0,3,1
47162,5,5,5,3,5,1,0,1,4,1
99991,1,1,1,3,1,4,0,0,4,1
122017,5,4,4,4,5,3,0,0,0,1
81197,2,3,3,3,2,1,12,21,3,0
24228,5,5,5,1,5,4,30,19,5,1
98566,3,1,4,2,3,2,0,7,2,0
117549,3,5,4,3,4,4,43,38,4,1
24452,4,1,5,5,4,5,0,14,5,1
52506,3,4,4,3,4,1,0,0,1,0
127230,4,4,3,3,3,4,0,2,2,0
47554,2,4,2,2,2,3,0,0,3,0
48272,5,2,5,2,5,3,0,0,3,0
36902,2,3,4,1,5,4,6,13,4,1
47000,3,2,1,4,2,4,0,0,4,1
71358,4,4,4,5,4,3,62,60,4,1
100351,3,2,4,4,3,3,16,0,2,0
128131,4,4,4,4,4,4,0,0,5,1
59271,5,4,4,4,5,4,26,0,4,1
36608,5,2,2,2,5,4,0,0,4,1
121263,5,3,4,3,5,5,45,19,2,0
16712,3,3,2,1,2,5,0,0,3,0
22022,1,2,1,5,1,5,0,0,5,1
59019,5,4,5,4,5,4,0,0,3,1
72926,4,5,4,5,4,1,0,7,2,0
95776,1,3,2,3,1,4,0,0,1,0
47318,1,2,5,5,4,5,0,0,5,1
31364,4,1,1,5,4,3,7,12,1,0
104372,3,4,3,3,3,5,41,32,5,1
82961,4,4,4,4,4,4,0,0,4,1
87906,4,4,4,4,4,3,0,0,1,0
11534,2,1,4,2,3,4,0,0,4,0
33680,3,3,3,5,3,5,0,0,1,1
105268,2,5,4,1,3,3,7,32,2,0
29117,5,3,4,2,1,2,23,32,4,0
113585,4,4,4,2,4,1,0,0,3,1
104955,1,3,1,2,1,3,14,0,2,0
13060,1,4,4,5,1,1,0,0,1,0
128738,3,3,3,1,4,1,0,0,1,0
43908,5,2,5,4,4,5,0,0,3,0
76882,5,4,5,5,5,2,0,13,2,1
36626,2,2,2,4,2,3,7,1,3,0
86574,4,4,4,1,4,4,18,19,3,0
15607,4,4,4,5,4,2,0,0,3,1
94892,2,3,1,4,4,4,28,45,4,1
91704,5,5,4,3,4,5,0,0,5,1
78909,5,5,5,3,5,3,4,0,4,1
110219,3,2,4,4,5,5,0,0,4,1
25915,4,4,4,4,4,5,2,0,2,1
82183,4,4,4,3,4,4,3,0,3,1
6802,3,3,3,1,4,3,0,0,3,0
74325,3,3,3,5,3,3,0,0,5,1
21216,2,4,3,1,1,5,0,0,4,1
119032,4,2,4,4,4,1,0,17,2,0
13650,2,4,4,3,4,3,154,154,1,1
7286,2,4,2,3,2,3,0,0,4,0
14336,5,4,5,3,5,4,23,33,1,0
48622,2,1,3,1,3,4,6,7,2,0
17810,4,3,1,1,2,4,0,0,4,1
127066,1,1,1,3,1,2,0,0,1,0
96512,3,4,4,5,4,5,37,29,4,0
86040,4,2,5,4,4,3,19,15,3,0
105204,5,4,4,4,4,3,0,0,3,0
12217,3,2,3,1,5,3,0,0,2,0
48544,3,1,3,2,3,2,46,41,2,0
30065,2,4,3,2,3,2,0,0,1,0
19928,2,1,2,4,2,3,0,0,4,0
122772,3,5,3,5,3,3,0,0,4,0
106274,3,2,5,4,4,1,4,3,1,0
57548,1,1,3,2,1,3,20,20,3,0
114903,4,4,4,4,4,4,55,43,4,1
13822,4,1,1,3,5,5,0,5,5,1
32828,2,5,4,4,3,1,0,0,1,0
24138,2,2,2,1,2,2,2,0,4,0
74440,4,3,4,4,4,3,0,0,5,1
127658,2,2,2,2,2,3,44,43,2,0
74641,4,4,4,4,4,5,0,0,5,1
67623,3,3,3,5,3,4,0,0,4,1
80620,1,5,4,3,4,2,14,2,4,0
29282,4,1,3,4,3,3,0,0,3,0
77895,2,2,2,4,2,4,1,0,3,0
34099,4,5,5,5,4,3,7,0,2,0
13199,2,3,4,4,4,4,150,147,1,0
129461,4,4,4,5,4,4,3,2,5,1
77884,4,4,2,5,1,5,0,0,3,0
115386,5,5,5,4,5,3,55,53,5,1
117910,4,5,4,4,4,4,0,1,4,1
32774,3,2,2,3,3,5,0,1,3,0
33755,2,2,2,4,2,3,0,2,3,0
19328,1,2,4,1,3,1,1,11,1,0
129650,4,4,4,4,4,5,0,0,4,1
1309,3,3,4,4,4,5,15,18,5,1
26826,5,5,4,5,5,3,0,5,3,1
75883,4,4,4,3,4,5,55,60,5,1
4661,2,1,3,1,3,3,35,62,3,0
85999,4,4,4,3,4,5,0,0,4,1
64039,4,4,4,3,4,4,0,13,4,1
73753,3,3,4,5,5,1,0,0,0,0
78395,2,4,4,4,4,4,0,0,3,0
111805,4,3,4,1,4,4,19,39,3,0
19403,5,4,4,4,1,4,228,217,3,0
40124,4,4,3,2,3,2,0,4,0,0
45729,3,3,3,4,3,2,0,60,4,0
83946,4,3,5,3,4,5,0,0,5,1
33009,4,5,3,3,4,1,0,0,3,0
58371,3,3,4,3,4,1,0,0,4,0
90203,5,2,5,4,5,5,0,3,4,1
104120,5,2,4,5,4,4,1,0,4,1
124849,2,2,2,3,2,5,0,0,4,0
77123,3,3,2,2,4,3,2,0,2,0
104611,2,2,3,2,2,3,8,0,2,0
37336,1,5,3,4,3,4,101,124,4,1
75015,2,2,4,3,4,2,0,0,3,0
48947,5,5,5,2,5,5,55,48,1,1
108414,4,4,4,5,4,3,0,0,4,1
60676,4,2,4,3,4,5,0,1,4,0
37035,1,5,3,4,1,4,0,0,4,1
41891,4,4,4,1,4,3,0,0,4,1
70571,3,3,3,3,5,3,0,0,4,1
4338,2,2,3,4,4,3,0,0,4,0
15964,3,5,5,4,3,4,0,0,4,0
96639,5,2,4,4,4,4,0,3,4,1
106005,5,4,5,3,5,5,23,0,3,1
63578,5,5,5,3,5,3,0,0,5,1
93879,3,2,4,3,5,3,40,30,1,0
120873,4,4,4,5,4,4,36,53,5,1
28205,3,4,5,5,5,3,0,0,3,0
44569,4,4,5,4,4,5,0,0,5,1
79044,4,4,4,2,4,4,0,0,3,0
83924,4,3,4,5,4,1,0,0,4,0
87679,1,1,1,3,1,2,8,9,3,0
122677,5,5,5,5,5,5,0,0,5,1
30511,3,3,4,4,3,2,0,0,3,0
65615,1,1,3,1,2,3,0,0,4,0
119596,3,3,3,4,3,3,72,47,5,1
40624,4,2,4,4,4,3,0,0,1,0
105440,2,4,4,5,3,5,137,150,5,1
6964,3,2,4,3,4,2,27,40,5,1
95839,2,2,2,3,2,4,0,0,4,0
49898,1,3,3,5,5,5,0,0,2,0
23127,3,3,3,1,3,1,0,9,3,0
75440,3,5,5,4,4,3,0,0,3,0
96698,4,5,4,5,4,5,126,116,5,1
20910,5,1,4,3,3,3,45,39,5,1
41533,2,2,2,1,2,2,6,0,3,0
6983,4,4,4,3,4,5,7,4,5,1
70108,3,3,5,4,5,5,0,0,3,0
119756,3,4,5,3,5,4,0,0,5,1
73442,4,4,4,3,3,4,38,,3,0
73141,3,4,3,4,3,3,7,1,4,1
63506,3,2,3,3,3,3,0,0,5,0
64837,4,4,4,3,4,4,0,0,3,0
49287,5,5,3,5,5,4,13,4,5,1
955,1,2,2,3,2,3,161,171,2,0
90813,5,3,4,4,5,2,0,0,0,1
21866,5,1,4,3,4,5,0,0,5,1
44104,5,5,5,3,5,3,0,0,5,1
58512,5,4,4,5,5,3,124,105,2,0
75149,3,3,3,5,3,3,0,0,4,1
85236,3,3,3,4,3,2,0,0,4,0
3974,1,3,1,3,1,3,26,22,5,0
113008,2,5,3,2,4,1,4,5,1,0
15804,3,3,3,3,4,5,0,0,4,0
24367,5,5,5,1,5,2,80,73,2,1
53231,5,2,5,3,5,4,54,84,5,0
87683,3,3,2,1,3,2,19,15,3,0
84509,5,5,5,5,5,5,0,0,5,1
47586,2,4,2,5,2,1,50,40,1,1
43998,2,3,3,4,3,1,10,22,1,0
9223,3,4,5,4,3,3,0,0,4,1
129346,2,5,3,2,4,1,16,15,3,0
53032,1,5,5,4,1,4,0,0,4,1
20523,4,4,4,5,4,4,0,11,5,1
102646,3,3,3,3,3,4,42,30,5,1
10835,4,4,4,4,4,4,0,0,5,1
97798,5,4,4,5,4,3,126,123,3,0
7971,4,4,4,5,4,4,0,7,5,1
19331,1,2,1,4,1,5,27,0,4,0
72382,4,3,5,4,5,4,0,0,4,1
123573,2,2,2,1,2,3,0,0,3,0
115598,3,3,4,2,3,2,174,165,2,0
107826,1,1,3,3,3,1,0,0,3,0
64058,5,4,4,4,4,4,0,0,2,0
69022,3,5,5,4,5,5,0,0,2,0
35169,4,4,4,3,4,2,0,11,1,1
82719,2,4,2,3,2,4,0,0,4,0
45591,3,4,3,5,3,2,18,29,2,1
52903,5,5,5,3,5,1,54,41,3,1
56401,4,4,5,5,4,4,0,56,5,1
70548,4,4,4,5,4,5,0,39,5,1
9097,5,3,5,3,4,4,0,39,3,0
59234,5,2,5,3,2,4,0,0,4,1
31573,4,3,3,3,1,3,137,165,3,0
51594,4,1,2,2,5,5,0,0,5,1
33693,5,2,4,2,1,4,0,0,1,0
35215,5,5,4,2,5,2,0,0,2,0
17965,2,4,2,2,2,4,0,0,4,0
41080,3,3,3,4,3,4,5,6,1,1
5035,4,2,5,3,5,5,0,5,1,0
74141,3,4,2,1,1,3,0,0,3,0
24981,4,2,2,2,3,5,0,0,5,1
61257,2,4,3,3,3,5,0,0,2,0
116315,5,2,1,5,1,3,5,0,1,0
90924,5,5,4,1,2,3,11,0,3,1
30454,4,3,4,1,4,2,22,27,2,0
43417,4,2,3,1,3,3,0,6,3,0
31833,4,4,4,4,3,4,3,0,4,1
103464,1,2,1,4,1,3,0,0,4,0
101915,2,4,2,4,2,5,12,0,4,0
105006,3,2,2,5,3,4,0,0,4,1
65305,5,5,5,5,5,4,6,0,4,1
80381,3,3,3,2,3,3,3,1,3,0
41348,4,1,2,1,1,5,29,94,4,1
5825,2,4,2,3,2,5,0,0,4,0
42828,2,1,5,2,4,4,0,0,4,1
112942,4,2,1,3,5,1,0,0,2,0
121107,4,1,3,1,1,1,60,51,1,1
97557,5,5,5,4,5,4,5,0,5,1
52543,3,4,3,2,3,2,0,0,4,1
111988,4,5,5,5,5,5,0,0,2,0
19383,4,2,3,5,4,5,103,83,5,1
60045,5,5,5,3,5,5,53,20,4,1
31049,2,2,4,1,4,3,0,6,2,0
40475,4,4,4,1,4,1,0,0,3,1
18851,2,1,5,5,5,2,1,0,2,0
53638,4,3,3,3,3,5,11,39,4,0
84123,5,5,5,5,4,3,0,0,2,0
41856,3,1,3,4,5,4,313,336,4,1
35248,3,3,3,3,3,2,44,44,1,0
91710,4,2,5,4,4,3,0,0,2,0
63277,5,5,5,4,5,3,0,0,4,1
